,Unclassified,Sordariomycetes,Dothideomycetes,Monocotyledonae,Eurotiomycetes,Tremellomycetes,Saccharomycetes,Lecanoromycetes,Eudicotyledonae,Pezizomycetes,Cystobasidiomycetes,Microbotryomycetes,Basidiobolomycetes,Agaricomycetes,Lichinomycetes,Atractiellomycetes,Leotiomycetes,Orbiliomycetes,Taphrinomycetes,Wallemiomycetes,Arthoniomycetes,Mortierellomycetes,Archaeorhizomycetes,Agaricostilbomycetes,Sareomycetes,Blastocladiomycetes,Mucoromycetes,Schizosaccharomycetes,Candelariomycetes,Calcarisporiellomycetes,Glomeromycetes,Xylonomycetes,Myxogastrea,Archaeosporomycetes,Tritirachiomycetes,Spiculogloeomycetes,Polypodiopsida,Pucciniomycetes,Geoglossomycetes,Endogonomycetes,Olpidiomycetes,Rhizophlyctidomycetes,Bryopsida
SL1821,50.92188258127123,0.485201358563804,47.81659388646288,0.0,0.14556040756914118,0.5458515283842795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849102377486657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1822,9.494018219734388,43.1566238612666,42.124903962243444,3.336626056415322,0.14268466688618153,1.0317198990231589,0.1536604104928109,0.0,0.0,0.0,0.20853912852595763,0.0,0.0,0.3402480518055098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010975743606629349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1823,59.07941325240263,0.9205867475973698,37.956499747091556,0.3186646433990895,0.7890743550834598,0.5209914011127972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832574607991907,0.0,0.0,0.015174506828528073,0.0,0.0,0.0,0.0,0.0,0.11633788568538189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1824,66.20640505990825,4.062179858358203,28.087835731147834,0.0,0.0,0.6146719522515701,0.0,0.0,0.004454144581533117,0.0,0.0,0.34296913277804997,0.0,0.6814841209745668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1825,17.670116023831923,0.7316818229329989,62.21386014424584,8.28890979408383,6.119995818961012,4.928399707327271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026131493676178532,0.0,0.0,0.0,0.0,0.0,0.0,0.01567889620570712,0.005226298735235706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1826,38.72068080317896,1.709041038084186,55.95526954320076,0.9986988782220346,0.12307908710482822,2.4299328339838944,0.0,0.0,0.0,0.0,0.017582726729261172,0.0,0.0,0.04571508949607905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1827,49.045591870365286,0.068662455369404,33.34248832738259,0.7896182367481461,1.5792364734962923,2.8151606701455645,0.020598736610821202,0.7278220269156825,0.6454270804723977,0.0,9.331227684702005,0.0,0.0,1.3595166163141994,0.0,0.0,0.0,0.0,0.2609173304037352,0.0,0.0,0.0,0.0,0.013732491073880802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1828,96.69097027481773,1.430173864273696,0.28042624789680315,0.0,1.4582164890633764,0.028042624789680313,0.028042624789680313,0.0,0.0,0.0,0.028042624789680313,0.0,0.0,0.028042624789680313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028042624789680313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1829,43.170692344935176,45.0535262789822,2.350852654795847,0.0,1.7591048469524988,1.605788369465813,0.35773844746893324,0.0,0.814998117166066,1.0194200871483134,0.0,0.0,0.0,2.3589219430846198,0.0,0.0,0.0,0.0,0.0,0.2824250901070526,0.0,0.0,0.0,0.0,0.0,0.0,1.2265318198934854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1830,50.54839330382913,11.747161824129305,15.88416394073504,3.3288435635943814,1.0679238021935733,3.6751972291706756,0.0865884163940735,1.1160284779680585,0.0,0.0,0.8947469694054262,1.4142774677698673,0.0,8.822397537040601,0.0,0.0,0.6061189147585145,0.0,0.009620935154897056,0.7985376178564556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1831,26.895495931028925,6.703730561598582,59.020223994843285,2.046571589718798,1.2730642172266537,1.5550721134477479,0.0,0.0,0.0,0.0,0.49955684473450973,0.0,0.0,1.7645636934977036,0.0,0.0,0.05640157924421884,0.0,0.12086052695189752,0.0,0.0,0.04028684231729917,0.0,0.0,0.0,0.024172105390379502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1832,29.39454831382142,2.590424602481216,52.302114275729515,0.5198322558098899,3.0709418137340556,5.242005940940066,0.0,1.2056613664162152,0.0,0.0,3.7611392626244977,0.09610344225056788,0.0,1.5944434737026034,0.0,0.0,0.004368338284116722,0.10920845710291804,0.0,0.0,0.09173510396645117,0.0,0.0,0.017473353136466887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1833,47.27950855638438,3.810150650870265,21.515284481497734,5.3166593535176245,3.137340939008337,7.225391253473746,0.0,0.0,0.0,0.029252596167909903,5.3166593535176245,0.0,0.292525961679099,5.404417142021354,0.3510311540149188,0.0,0.0,0.0,0.0,0.0,0.292525961679099,0.0,0.029252596167909903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1834,54.56270328876039,24.747018431514274,10.995663173111673,0.0,0.849295265630647,3.1803397181062523,0.06324539212143115,0.0,0.5149981929887966,0.0,0.0,0.0,0.0,0.5059631369714492,3.966389591615468,0.0,0.0,0.0,0.0,0.0,0.0,0.6143838091796169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1835,42.251317333578776,51.21608872730619,1.9029430037506616,0.0,0.35665799949377575,0.0,0.27842334154030235,2.5748406544099036,0.0,0.0023010193515727467,0.0,0.0,0.0,0.7156170183391243,0.0,0.0,0.5499436250258865,0.0,0.15186727720380128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1836,64.98501498501498,29.82017982017982,3.021978021978022,0.0,0.12487512487512488,0.5244755244755245,0.0,0.0,0.0,0.024975024975024976,0.0,0.04995004995004995,0.0,1.4235764235764237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024975024975024976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1837,48.525849828781425,4.196943122024555,27.620479412010358,2.5014616219827945,4.280464378184248,4.7774158523344195,0.029232439655892426,0.02505637684790779,0.0,0.0,0.20880314039923162,0.0,1.4156852919067904,0.5637684790779254,0.0,0.0,0.0,0.0,0.004176062807984632,0.0,5.712853921322977,0.0,0.0,0.13363400985550822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004176062807984632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1838,28.212774811013247,18.468687148900756,13.187460988972884,0.0,7.875026007351411,0.0,0.18031763645190374,1.3315763922602122,0.0,0.3918440945974062,0.33636174491989734,0.0,9.511755322837923,13.09730217074693,0.5409529093557112,0.0,4.431652680491019,0.24273527983910118,0.0,0.0,0.0,0.0,2.1915528122615995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1839,6.4736315812355985,87.56141037346202,0.052171644711099516,0.0,0.6651884700665188,5.151949915221078,0.05651928177035781,0.0,0.0,0.0,0.0,0.004347637059258293,0.0,0.004347637059258293,0.0,0.0,0.013042911177774879,0.0,0.008695274118516587,0.008695274118516587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1840,29.14364640883978,9.888756159474392,31.611169180229954,0.0,13.382857996117664,4.6214723010303125,0.0,0.0,0.5599522174107809,0.24264596087800508,2.303270120949679,5.453934597581006,1.5454681200537554,0.9257876661191579,0.22771390174705092,0.0,0.0,0.0,0.09332536956846349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1841,56.595006381620934,14.855216975111679,20.287571793235482,0.0,0.9412890874282067,3.5039087428206765,0.0,0.1415922144224633,0.0,0.4885928525845565,0.0,0.0,0.8515475430759413,2.1378430121250798,0.19743139757498404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1842,63.47397348852247,4.267701260911736,17.377950210151955,4.251535725832525,7.080504364694471,3.3785968315551247,0.0,0.016165535079211122,0.0,0.016165535079211122,0.0,0.0,0.0,0.07274490785645005,0.0,0.0,0.02424830261881668,0.0,0.0,0.0,0.008082767539605561,0.032331070158422244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1843,21.417450871851646,26.80770827567119,23.7890949349571,23.477719346803212,0.08303349017437033,0.40651812897868805,0.0,0.0,0.0017298643786327153,0.0,0.0,0.0,3.350747301411569,0.5968032106282868,0.0,0.0,0.006919457514530861,0.0,0.0,0.0,0.0,0.06227511763077775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1844,85.04672897196262,1.4980758658603628,3.9261498992120214,1.6034451163643026,0.17408832691955287,5.208905992303463,0.0,0.0,0.0,0.0,1.3423126259849734,0.0,0.0,1.2002932013927066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1845,87.79219278222428,0.06356728018723454,9.286601750989627,0.5692160998584184,0.1358028258545465,1.5920714265075557,0.0,0.002889421826692479,0.0,0.0,0.25137969892224565,0.005778843653384958,0.0,0.049120171053772144,0.0,0.0,0.0,0.0,0.0,0.0,0.25137969892224565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1846,25.229579507008218,20.549379732560013,35.000805542129854,1.3210890929595618,4.559368454970195,7.644594812308684,0.0,0.0,0.0,0.0,3.5685516352505235,0.0,0.0,2.0219107459320123,0.0,0.0,0.08055421298533913,0.0,0.016110842597067826,0.0,0.008055421298533913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1847,57.070616931405795,14.932476649414005,16.604200130882266,7.846986733297638,0.10113629603188767,0.5175798679278958,0.029745969421143437,0.6008685823070974,0.5770718067701827,0.0,0.8447855315604735,0.0,0.19632339817954667,0.5473258373490392,0.0,0.0,0.0,0.0,0.0,0.005949193884228687,0.0,0.12493307156880243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1848,13.759992431767655,79.3103448275862,4.129416773094934,0.0,0.7284423631805497,0.4446336502530628,0.0,0.004730145215458115,0.0,0.0,0.0,0.0,1.1872664490799867,0.17501537297195024,0.0,0.0,0.2601579868501963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1849,62.11071544189058,8.067335707348656,3.910650696018129,0.0,0.5891874393007446,13.680802848818388,0.02589834898025251,0.9258659760440272,0.0,0.37552606021366136,0.0,0.05179669796050502,7.879572677241826,1.832308190352865,0.27193266429265134,0.0,0.02589834898025251,0.10359339592101004,0.09064422143088378,0.006474587245063127,0.03237293622531564,0.0,0.0,0.0,0.0,0.0,0.019423761735189383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1850,71.05329101236218,0.48028733711994653,12.951052455730037,8.152355496157702,0.01670564650851988,2.71884396926161,0.0,0.00417641162712997,0.0,0.0,0.0417641162712997,4.360173738723689,0.0,0.2213498162378884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1851,87.53869284514018,2.1844874856283716,2.3613690634120457,0.7473246661360219,0.22994605111877597,5.562925621296542,0.004422039444591846,1.3310338728221456,0.0,0.004422039444591846,0.0,0.0,0.0,0.03095427611214292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422039444591846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1852,92.97093518180712,2.645020065669464,3.8489602334914266,0.0,0.24930074182171957,0.0060805058980907215,0.0,0.012161011796181443,0.0,0.024322023592362886,0.0,0.0,0.0,0.12161011796181442,0.09728809436945154,0.0,0.0,0.0,0.0,0.0,0.012161011796181443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012161011796181443,0.0,0.0
SL1853,73.73121082700094,13.309113095568252,4.379055965389095,0.5352487658771978,0.03050640634533252,0.9373786677020356,0.002773309667757502,0.0,0.0,0.0,0.6933274169393755,0.22463808308835764,0.5602085528870153,4.678573409506906,0.0,0.0,0.0,0.0,0.0,0.09983914803927006,0.8181263519884631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1854,90.89156306096669,2.426700352370188,2.041087693637391,1.5358021408151055,0.013296988232165415,2.180706070075128,0.0,0.0,0.0,0.0,0.08643042350907519,0.0,0.0,0.817764776278173,0.0,0.0,0.006648494116082707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1855,9.714097388151933,89.3878223613743,0.7497734201202934,0.0,0.008239268352970256,0.008239268352970256,0.032957073411881026,0.0,0.0,0.0,0.0,0.0,0.0,0.09063195188267281,0.0,0.0,0.0,0.0,0.0,0.008239268352970256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1856,90.9090909090909,1.8181818181818181,1.8181818181818181,1.8181818181818181,0.0,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1857,95.85071350164654,3.1833150384193196,0.26344676180021953,0.0,0.0,0.4829857299670692,0.0,0.021953896816684963,0.0,0.0,0.0,0.021953896816684963,0.0,0.043907793633369926,0.06586169045005488,0.0,0.0,0.0,0.0,0.021953896816684963,0.0,0.0,0.0,0.0,0.021953896816684963,0.0,0.021953896816684963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1858,73.72377074851237,1.6807599958241988,20.60757907923583,0.0,0.1148345338761875,3.852176636392108,0.0,0.010439503079653408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010439503079653408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1859,23.97499098232536,41.2288084645906,24.61223999038115,0.4088012504508837,1.2624744499218468,5.146086329205242,0.0,0.07214139713839125,0.0,0.0,1.5750871708548755,0.26451845617410125,0.0,1.0220031261272093,0.38475411807141996,0.0,0.0,0.0,0.0,0.048094264758927495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1860,94.562693498452,4.750386996904025,0.44504643962848295,0.0,0.06772445820433437,0.05804953560371517,0.0,0.0,0.0,0.01934984520123839,0.009674922600619196,0.0,0.0,0.07739938080495357,0.0,0.0,0.009674922600619196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1861,40.11162790697674,0.35348837209302325,57.947286821705426,0.0,0.006201550387596899,1.5813953488372092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1862,82.11009174311927,5.963302752293578,1.0321100917431192,0.0,0.0,9.63302752293578,0.573394495412844,0.0,0.0,0.0,0.11467889908256881,0.11467889908256881,0.0,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1863,4.668134100914324,84.48696241110734,3.1002370470707756,0.34541144598713175,2.4517439891635626,0.0,0.0,0.37588892651540806,0.0,0.0,0.0,0.0,1.3528614967829327,0.7991872671859126,0.0,0.0,1.4172028445648492,0.03894344734168642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634270233660684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1864,89.6578588586639,0.03246120885541778,6.3883659027462185,1.240018178276959,0.31162760501201064,1.6685061351684736,0.0,0.0,0.0,0.0,0.09738362656625332,0.01298448354216711,0.0,0.5843017593975199,0.0,0.0,0.0,0.0,0.006492241771083555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1865,63.85848245974521,14.237680726267419,11.629992154518623,0.49314454365449994,1.7073261852280794,2.805693577913102,0.37359435125340906,0.0,0.8368513468076363,0.0,0.29887548100272726,0.1158142488885568,0.0,3.2278551948294543,0.15317368401389772,0.0,0.08592670078828409,0.0,0.0,0.0,0.17558934508910226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1866,74.84734723415804,0.845809398887331,23.863584965398708,0.0,0.0,0.4296892668144195,0.0,0.0,0.0,0.004523044913835994,0.0,0.0,0.0,0.004523044913835994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004523044913835994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1867,70.70945743853562,0.3349883352276126,23.72136148830532,4.342884488843692,0.059819345576359394,0.786624394329126,0.0,0.0,0.0,0.0029909672788179698,0.0059819345576359395,0.0,0.0,0.03589160734581564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1868,19.88208319685555,3.804220672874456,63.66571522156193,0.0,0.6457348743624538,0.06083009686023116,0.0,0.004679238220017781,0.0,0.0,0.08422628796032006,0.0,0.03275466754012447,0.14505638482055122,0.10294324084039118,0.0,0.0,11.567076879883954,0.0,0.0,0.0,0.004679238220017781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1869,53.40813602886659,1.1665266175671,36.52315753052247,8.758835450546192,0.0,0.10380109732588602,0.0,0.004942909396470763,0.0,0.0,0.0,0.0,0.0,0.034600365775295336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1870,9.52421052631579,4.0336842105263155,71.6378947368421,0.6147368421052631,1.1621052631578948,2.711578947368421,0.0,0.0,0.0,0.0,0.09263157894736843,0.0,0.0,10.223157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1871,23.766197959746346,64.83516483516483,4.966717869943676,0.4076568592697625,0.4352278545826933,0.30918901886643824,0.0,0.0,0.746386230257198,0.0,2.1879554137618653,0.0,1.163889873567293,1.15995115995116,0.0,0.0,0.0,0.0,0.0,0.021662924888731342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1872,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1873,83.50665054413543,5.747682386134623,4.9818621523579205,0.0,0.9028617492946392,3.6356307940346633,0.0,0.0,0.0,0.0,0.0,0.0,0.2015316404675534,0.8948004836759371,0.0,0.0,0.0,0.0,0.0,0.0,0.12898024989923418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1874,60.5592202421975,0.13783597518952448,28.817564241409865,0.6005710347543566,0.7679432903416363,6.360145712316629,0.0,0.0,0.0,0.0,0.895933838731909,0.0,0.0,1.8607856650585803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1875,58.659311829403656,15.37116141401231,24.963842454004237,0.0,1.0023208099290304,0.003363492650768558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1876,91.88450180465931,5.85147107076452,0.5578037843158701,0.0,0.2078092529804222,0.6562397462539648,0.0,0.010937329104232747,0.0,0.010937329104232747,0.0,0.0,0.0,0.45936782237777535,0.12031062014656022,0.0,0.2078092529804222,0.0,0.0,0.0,0.0,0.032811987312698236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1877,38.94232982003958,12.850370506742763,17.337874533989968,1.5740783357113268,1.1092189441708473,16.70272011782575,0.0,0.0,0.0,0.0,0.48787223270584984,0.023012841165370276,0.0,10.86206103005477,0.0,0.0,0.0,0.09665393289455516,0.0,0.0,0.0,0.004602568233074055,0.0,0.00920513646614811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1878,47.657477503213826,1.021282673903728,1.3926581916869019,2.185402085416369,47.507498928724466,0.057134695043565206,0.0,0.014283673760891302,0.0,0.0,0.0,0.0,0.0,0.049992858163119554,0.11426939008713041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1879,40.53114571746385,1.7658509454949944,56.66944753429737,0.0,0.0,0.26881720430107525,0.7369299221357063,0.0,0.0,0.0,0.013904338153503892,0.0,0.0,0.013904338153503892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1880,20.56729348890475,76.5813015551609,0.3385835919735772,0.0,0.0,0.8215631275829447,0.001659723490066555,0.0,0.0,0.0,0.46472257721863536,0.0,1.0273688403511976,0.19750709531792005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
