,Unclassified,Hypocreales,Dothideales,Capnodiales,Poales,Pleosporales,Chaetothyriales,Tremellales,Saccharomycetales,Lecanorales,Proteales,Pezizales,Xylariales,Sordariales,Mycosphaerellales,Basidiobolales,Sporidiobolales,Filobasidiales,Botryosphaeriales,Agaricales,Lichinales,Togniniales,Myriangiales,Auriculariales,Diaporthales,Eurotiales,Atractiellales,Microascales,Lecideales,Erythrobasidiales,Conioscyphales,Helotiales,Pleurotheciales,Cystobasidiales,Cystofilobasidiales,Bezerromycetales,Orbiliales,Verrucariales,Thelebolales,Taphrinales,Russulales,Wallemiales,Corticiales,Acarosporales,Lichenostigmatales,Calosphaeriales,Neocelosporiales,Glomerellales,Coniochaetales,Caliciales,Venturiales,Mortierellales,Savoryellales,Trechisporales,Archaeorhizomycetales,Tubeufiales,Leucosporidiales,Agaricostilbales,Sareales,Boletales,Mycocaliciales,Cantharellales,Mytilinidales,Blastocladiales,Hymenochaetales,Peltigerales,Ostropales,Polyporales,Mucorales,Schizosaccharomycetales,Choanoflagellida,Candelariales,Trapeliales,Erysiphales,Atheliales,Phacidiales,Calcarisporiellales,Phaeomoniellales,Thelephorales,Teloschistales,Diversisporales,Glomerales,Trichosphaeriales,Symbiotaphrinales,Sebacinales,Physarida,Archaeosporales,Magnaporthales,Chaetosphaeriales,Myrmecridiales,Amphisphaeriales,Trichosporonales,Tritirachiales,Spiculogloeales,Neophaeothecales,Phallales,Patellariales,Abrothallales,Naohideales,Polypodiales,Ophiostomatales,Pertusariales,Delonicicolales,Umbilicariales,Septobasidiales,Sclerococcales,Geoglossales,Geastrales,Thyridiales,Onygenales,Caryophyllales,Phaeothecales,Gloeophyllales,Monoblastiales,Rhytismatales,Valsariales,Hysteriales,Tremellodendropsidales,Olpidiales,Rhizophlyctidales,Hypnales,Gigasporales
SL1921,75.36165822997386,0.0023990595686490894,9.531463666242832,1.736919127701941,1.0795768058920903,2.653359882925893,0.17513134851138354,2.432646402610177,0.10555862102055993,0.0,0.0,0.0,0.0,0.0,0.2087181824724708,0.0,0.0,0.4150373053762925,3.3562843365400763,0.42703260321953795,0.0,0.07676990619677086,0.0,0.0,0.08876520404001631,0.3622579948660125,0.0,0.0,0.1415445145502963,0.0,0.0,0.0,0.014394357411894538,0.2255115994530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3818583115418757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21111724204111987,0.0,0.007197178705947269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004798119137298179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1922,30.896593944790737,7.254563668744434,0.0,2.198352626892253,0.0,10.713490650044523,0.15304986642920748,0.0,0.02782724844167409,7.215605520926091,0.0,0.0,0.0,5.735195903829029,7.196126447016919,10.518699910952805,0.0,2.6101959038290294,0.0,6.71193232413179,0.0,0.0,0.0,0.0,0.0,0.9850845948352627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036175422974176315,0.0,0.0,3.520146927871772,0.0,0.0,0.0,0.0,0.0,0.0,4.2269590382902935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1923,78.88732641940587,1.3218491826331518,0.0,7.324661627702584,0.7540868342415187,3.3661451924767096,0.3867111970469327,0.9720513271225172,1.0335735630163474,0.5290912286869397,0.0,0.0,0.08437335208296713,0.0,2.5312005624890137,0.0,0.0,0.0,0.0,1.8368781859729302,0.0,0.0,0.1599578133239585,0.0,0.0,0.0615222358938302,0.0,0.0,0.0,0.0,0.0,0.0017577781683951485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015820003515556336,0.0,0.0,0.0,0.0,0.639831253295834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09316224292494288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1924,76.67584083593786,0.037318654662499416,0.0,1.8985865559546578,0.0,0.13994495498437282,0.009329663665624854,0.009329663665624854,1.3667957270140412,0.0,0.0,0.0,0.0,0.06064281382656155,0.0,0.0,0.0,0.0,0.0,0.009329663665624854,6.889956617063955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9685590334468441,0.0,0.0,0.0,0.0,0.03265382282968699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.776787796799925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.257265475579605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004664831832812427,0.8629938890702991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1925,54.211044687235166,0.004580956961909343,8.779404017499255,18.497904212189926,3.002817288531574,8.708399184589661,0.10994296708582423,1.4613252708490805,0.006871435442864014,0.004580956961909343,0.0,0.0,0.004580956961909343,0.0,0.02061430632859204,0.0,0.0,2.0408163265306123,0.0,2.968460111317254,0.0,0.0,0.0,0.0,0.0,0.0022904784809546714,0.0,0.0,0.0,0.11681440252868824,0.0,0.0,0.0,0.027485741771456056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022904784809546714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022904784809546715,0.0,0.0,0.0,0.0,0.0,0.0,0.006871435442864014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1926,14.208619422838177,0.0,0.0,0.20269071929869012,2.3284096379437025,77.51906559578403,3.600293901542983,1.8267501076794446,0.02026907192986901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250829765132129,0.0,0.015201803947401758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012668169956168132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015201803947401758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1927,77.39511927611736,0.0018279864729001006,4.2793163330591355,0.021935837674801208,0.0,9.021113243761997,0.0,0.0,0.005483959418700302,0.0,0.0,0.0,3.018005666758066,0.0,0.0,0.0,0.0,0.0,5.260945069006489,0.003655972945800201,0.0,0.0,0.0,0.0,0.6324833196234347,0.3400054839594187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020107851201901106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1928,87.69514524734866,0.0,1.1505610082778912,5.052368091693564,1.5194431636036274,0.2612915266890631,0.0,0.27885734360933623,0.05269745076081944,2.399929736732319,0.0,0.0,0.0,0.0,0.11856926421184376,0.0,0.0,1.0276002898359793,0.0,0.2525086182289265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910282590079705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1929,95.46137661556958,0.4508566275924256,0.8816751828474101,0.07013325318104398,0.0,0.27051397655545534,0.03005710850616171,0.0,0.4207995190862639,0.020038072337441138,0.0,0.8315800020038072,0.0,0.2304378318805731,0.0,0.11020939785592626,0.0,0.4207995190862639,0.0,0.05009518084360284,0.1903616872056908,0.0,0.0,0.0,0.0,0.020038072337441138,0.0,0.0,0.0,0.010019036168720569,0.0,0.03005710850616171,0.0,0.11020939785592626,0.0,0.2805330127241759,0.0,0.010019036168720569,0.0,0.0,0.010019036168720569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08015228934976455,0.010019036168720569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1930,52.85295076622106,0.23475709162047603,0.0,0.08912074774481035,1.1129225084229974,36.76991631344419,0.10433648516465602,0.10651016193891968,0.006521030322791001,0.0,0.0,0.0,3.4431040104336486,0.0,0.0,0.0,0.0,0.12389957613302902,0.0,0.08259971742201934,0.0,0.0,0.0,0.0,0.0,0.5434191935659167,0.0,0.0,0.0,0.019563090968373,0.0,0.0,0.0,0.0,0.0,0.0,4.510379306597109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1931,84.50894935048449,0.0,0.4083273388905344,4.677781068844412,6.12702576905175,0.008462742774933356,0.0,0.2771548258790674,0.006347057081200017,0.0,0.0,0.0,0.0,0.16502348411120044,0.0,0.0,0.0,3.812465620107477,0.0,0.004231371387466678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004231371387466678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1932,81.12725725056241,0.6140937557001277,0.0,4.937070590381224,1.3680306438864231,3.5751200826898524,2.182768894023226,1.8118805861251293,0.018240408585152308,0.0,0.0,0.0,0.012160272390101538,0.0,0.006080136195050769,0.0,0.0,4.18921383838998,0.0,0.12768286009606616,0.0,0.0,0.0,0.0,0.0,0.012160272390101538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006080136195050769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012160272390101538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1933,57.92343995804929,0.014982395685070043,14.99887632032362,22.678852348490523,0.0,2.6398981197093416,0.0014982395685070042,1.1596374260244213,0.007491197842535022,0.0,0.0,0.0,0.1393362798711514,0.0,0.004494718705521013,0.0,0.0,0.12884860289160235,0.0,0.0029964791370140085,0.0,0.0,0.0,0.0,0.2831672784478238,0.0014982395685070042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013484156116563038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014982395685070042,0.0
SL1934,55.76145462335645,0.0,12.468200198162975,21.581019200385615,1.5317462442760357,5.6690678306509925,0.005355756098867258,1.154165439305894,0.02677878049433629,0.0,0.0,0.0,0.002677878049433629,0.0,0.02142302439546903,0.0,0.0,0.706959805050478,0.0,0.9934927563398763,0.0,0.0,0.0,0.0,0.0,0.002677878049433629,0.0,0.0,0.0,0.07498058538414161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1935,61.624713652256624,0.01607566278618029,2.49306737042346,9.902608276287058,0.0,1.6732085683282651,0.0,0.9136335016812464,0.0053585542620600965,0.0,1.4267150722735007,0.0,0.012056747089635217,3.5768349699251143,0.0026792771310300482,0.0,0.0,0.501024823502619,0.0,10.952884911650836,2.0844776079413774,0.0,0.0,0.0,0.0,1.4226961565769556,0.0,0.0,0.0,0.0,0.43136361809583773,0.0,0.0,0.0,0.0,1.4869988077216767,0.0,0.0,0.0,0.0,0.0,1.4722627835010114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013396385655150241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1936,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1937,91.19575069030205,0.035832472651392194,1.633539194401703,1.2984001854857408,0.6850325653942626,2.6621419387475496,0.0021077925089054233,0.8705183061779398,0.010538962544527117,0.0,0.0,0.0,0.0,0.0,0.6492000927428704,0.0,0.0,0.0,0.0021077925089054233,0.34567797146048945,0.0021077925089054233,0.0,0.0,0.0,0.0,0.31406108382690806,0.0,0.0,0.0,0.01897013258014881,0.0,0.274013026157705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1938,95.83333333333333,1.0416666666666667,0.0,1.0416666666666667,0.0,0.5208333333333334,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1939,72.35148922165543,0.3850584169820635,0.3718940266578904,3.768306730294553,1.609346717130163,0.816192200098733,0.0,0.816192200098733,0.006582195162086556,0.0,0.0,0.0888596346881685,0.0,0.0,0.6220174428171795,0.0,0.0,17.56129669244693,0.15797268389007735,1.0959354944874116,0.05265756129669245,0.0,0.0,0.0,0.0,0.13164390324173111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911304920190883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08556853710712523,0.0,0.0,0.0,0.0,0.0,0.0,0.006582195162086556,0.0,0.0,0.0,0.0,0.0,0.003291097581043278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1940,96.9554835408494,0.012792085962817671,0.28142589118198874,0.06822445846836091,0.0,0.4349309227358008,0.2089374040593553,0.8741258741258742,0.012792085962817671,0.0,0.0,0.12365683097390415,0.0,0.0,0.1279208596281767,0.0,0.0,0.0,0.0,0.49036329524134403,0.051168343851270684,0.0,0.0,0.0,0.0,0.20467337540508274,0.0,0.0,0.029848200579907898,0.08528057308545113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021320143271362783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017056114617090227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1941,13.189162816060614,0.33148695577303905,0.23534138851419223,0.0817954825933473,0.9313204947909193,49.07872456447493,30.422179490858998,0.12341072812329593,0.004305025399649858,0.0,0.0,1.452228568148552,0.08753551645954712,0.12054071119019602,0.13202077892259564,0.0,0.0,0.0,0.3903223029015871,0.9930258588525672,0.9241454524581695,0.0,0.0,0.0,0.0,0.19085612605114372,0.12197571965674597,0.0,0.0,0.0,0.0,0.11480067732399621,0.0,0.0,0.0,0.0,0.12771575352294579,0.0,0.0,0.0,0.0,0.3056568033751399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4061073960336366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534138851419223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1942,70.66795953897349,0.0,25.786191242259296,0.057297749961434205,0.0,1.6946911430901117,0.0,0.0,0.011018798069506577,0.0,0.0,0.0,0.0,0.0,0.9167639993829473,0.0,0.0,0.0,0.0022037596139013156,0.004407519227802631,0.0,0.0,0.0,0.0,0.8418361725103026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017630076911210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL1943,13.39539893821651,2.1004847272447487,0.0,0.5462799107486342,0.0,19.01207971070247,1.0617834884973456,0.0,0.10002308224974994,0.007694083249980764,0.0,0.0,26.398399630684004,0.0,4.701084865738247,0.0,0.0,0.0,4.501038701238747,13.28768177271678,3.3930907132415173,0.0,0.0,0.12310533199969223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563053012233592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462106639993845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11541124874971147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054320227744864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17696391474955758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
